Transporter,Address,Numbers,Contact Person
DIAMOND TRANSPORT PVT. LTD.,"o/s- prem gate- madhupura gate- ahmedabad , ahmedabad","Contact No : , 22135152, 22135783, 22144282,",Contact Person : NULL
RAJASTHAN ROADWAYS P. LTD.,"opp. meghdoot hotel- sarangpur- ahmedabad , ahmedabad","Contact No : , 22140880, 22145146,",Contact Person : NULL
BAJAJ PARIVAHAN P. LIMITED,"621- vanijya bhawan diwan ballubai road , ahmedabad","Contact No : 9825327530, 25454761, 261106, 65435430,",Contact Person : NULL
CRESCENT TRANSPORT COMPANY,"8/9- shubh laxmi estate- rakhial- ahmedabad , ahmedabad","Contact No : 9375031931, 22742598, 32940111,",Contact Person : NULL
BALOTRA CARRYING COMPANY PVT. LTD.,"f-8- 2nd floor- new cloth mkt. ahmedabad , ahmedabad","Contact No : 9377160154, 29093282, 22179021, 32914274,",Contact Person : NULL
MRC LOGISTICS P. LIMITED,"shanti sadan comp. behind reliance tower- nh , ahmedabad","Contact No : 9327021108, 02718, 321833,",Contact Person : NULL
DELHI TRANSPORT CORPORATIONS PACKERS & MOVERS,"1 km sadar patal ringroad-padmawati estate opp. india oil pump aslali , ahmedabad","Contact No : 7211162777, , 7211162777",Contact Person : sukhveer lamba
EXPRESS CARGO CARRIERS PVT. LTD.,"4- alok complex- rakhial road- ahmedabad , ahmedabad","Contact No : 9327057636, 22911422, 22910718,",Contact Person : NULL
AAROHI TRAILOR TRANSPORT,"silver point complex near narol circle narol aahmedabad , ahmedabad","Contact No : 9227619222, , 9227619222",Contact Person : tarun
COUNTRYWIDE LOGISTICS INDIA PVT LTD,"101 chitrarath complex- near hotel president- opp. municipal market- c.g. road- post office navrangpura- ahmedabad , ahmedabad","Contact No : 7819827460, 7926400995,",Contact Person : mr niraj
TRANS CARGO GUJRAT PVT. LTD.,"f-5- silver market- narol- ahmedabad , ahmedabad","Contact No : 9328651262, 9376087421, 29294148, 29294149,",Contact Person :
BIBI PURIA ROADLINES PVT. LIMITED,"a-4- calico nagar- narol- ahmedabad , ahmedabad","Contact No : 9327015761, ,",Contact Person : NULL
SUVIDHA ROADWAYS PVT. LTD.,"30- ist floor swastic center- narol- ahmedabad , ahmedabad","Contact No : 9327050788, 9426086673, ,",Contact Person :
PRECIOUS CARRYING CORPN. P. LTD.,"opp. city mile compound- kankaria road- ahmedabad , ahmedabad","Contact No : 9377134671, 25453270,",Contact Person : NULL
GUJARAT CARGO MOVERS P. LTD.,"city mill comp. o/s raipur gate- kankaria road , ahmedabad","Contact No : 9327008850, 25466946, 25469058,",Contact Person : NULL
TOTAL TRANS SOLUTIONS PVT. LTD.,"2/a- narayan estate- opp. holy moni hotel- ahmedabad , ahmedabad","Contact No : 9377755289, 9723637667, ,",Contact Person :
JOY CARGO MOVERS,"1 ashoo house b/h alkok complex nr. sonis chawl rakhiyal , ahmedabad","Contact No : 9426012118, 22911500, 9426012118",Contact Person : firdos khan joya
VAISHALI ROAD CARRIER PVT. LTD.,"city mill compound- kankaria road- ahmedabad , ahmedabad","Contact No : , 25467212, 25464611,",Contact Person : NULL
ARCO ROADWAYS PVT. LIMITED,"panchkuva- kadiwad- ahmedabad , ahmedabad","Contact No : , 22140440, 25733727,",Contact Person : NULL
KATARIA TRANSPORT CO. (GUJ) PVT. LTD.,"ramdev indl. estate- narol bus stop- nh-8- ahmedabad , ahmedabad","Contact No : , 25730160, 25730343,",Contact Person : NULL
MARUTI CARGO & CHEM. P. LTD.,"a-73- goyal park apartment- vastrapur- ahmedapur , ahmedabad","Contact No : , 26742712,",Contact Person : NULL
ADARSH ROADLINES P. LTD.,"10a- kamla park society- ghodasar- ahmedabad , ahmedabad","Contact No : 9374477704, 32442007,",Contact Person : NULL
SURAT AHD.TRANSPORT PVT. LTD.,"near idgah chowki- behind pem gate- ahmedabad , ahmedabad","Contact No : , 22123670, 261665, 26890119, 25329215,",Contact Person : NULL
EMBEE ROAD SERVICES PVT. LTD.,"ranipur village- n. aarvee denim- narol- ahmedabad , ahmedabad","Contact No : , 32444777, 32407373, 25713402, 9510082213",Contact Person : NULL
ESTERN ROAD CARRIERS PVT. LTD.,"mittal compound estate- aslali village- ahmedabad , ahmedabad","Contact No : 9328212020, 02718, 262367, 321999,",Contact Person : NULL
JEET LOGISTICS,"31 bhagwan estate - nr.- ekta hotel - narol-aslali highway aslali ahmedabad , ahmedabad","Contact No : 7357365247, 7507799310, 7507799610, , 7507799610",Contact Person : ranjeet singh
AHMEDABAD LOGISTICS,"b/11 rajkamal apartment krishna nagar , ahmedabad","Contact No : 9016598017, , 9016598017",Contact Person : sandesh
MAA ANNAPURNA TPT. AGENCY P. LTD.,"33- hirabhai market- ahmedabad , ahmedabad","Contact No : 9375551103, 25453822, 25710329, 02718, 261625,",Contact Person : NULL
BLR INDIA PVT. LIMITED,"b-111- krishna complex- narol- ahmedabad , ahmedabad","Contact No : 9327024048, 32953723, 25735714,",Contact Person : NULL
EASTERN WESTERN ROADWAYS PVT. LTD.,"b-1- 2 krishna complex- shahwadi- narol ahmedabad , ahmedabad","Contact No : 9377224910, 9376167984, 25734822, 32981755,",Contact Person :
CTA LOGISTIC LTD,"abhijeet-1- law garden road- mithakhali six road- mithakhali- navrangpura- ahmedabad , ahmedabad","Contact No : 9824043517, ,",Contact Person : s r yadav
ARUN LOGISTICS PVT. LIMITED,"701- pb parikh tower- kankaria- ahmedabad , ahmedabad","Contact No : , 30222342, 30222341, 25460341,",Contact Person : NULL
HARI OM FREIGHT CARRIER PVT. LTD.,"b-20- shakti estate- isanpur- narol road- ahmedabad , ahmedabad","Contact No : 9328234608, 25714609, 25714608,",Contact Person : NULL
AAKASH ROADWAYS,"9/c calico nagar- narol , ahmedabad","Contact No : 919426901411, 07925734294,",Contact Person : anuj sharma
RISHABH CARGO MOVERS,"7- shreenath shopping centre- lamba road , ahmedabad","Contact No : 9824243030, 07925713030,",Contact Person : mukesh shah
ORIENT CARGO MOVERS PVT LTD.,"d-221. puspam complex insan pur vatva road ahmedabad , ahmedabad","Contact No : 9377544589, ,",Contact Person : NULL
BLUE DART LOGISTICS PACKERS AND MOVERS,"shop .no.5 shivalik residancy nr. kadmawala fact vatva road isanpur , ahmedabad","Contact No : 9375532606, 9099334606, 9375532606",Contact Person : naresh choudhary
JAGDISH & CO. PVT. LTD.,"plp complex- shop no.2- sanand-sarkhej road , ahmedabad","Contact No : 9374996731, 9724308131, ,",Contact Person :
RELIABLE ROAD WINGS PVT. LTD.,"f-11- silver market- narol- ahmedabad , ahmedabad","Contact No : 9327925046, 29094979,",Contact Person : NULL
RAJKOT GOLDEN LOGISTICS P. LIMITED,"14-16- city mill compound- kankaria- ahmedabad , ahmedabad","Contact No : 9327698807, 9327068752, 25466093, 25735093,",Contact Person :
NIRAJ CARGO MOVERS PVT. LTD.,"38- hirabhal mkt.- diwan ballubhai road- ahmedabad , ahmedabad","Contact No : , 25467802, 25461210,",Contact Person : NULL
BOMBAY GOLDEN TRANSPORT P. LIMITED,"pathan ki chali- kankaria road- ahmedabad , ahmedabad","Contact No : 9825035089, 9377912335, 32415607, 32513125,",Contact Person :
RAJDOOT ROAD CARRIERS PVT. LTD.,"31- hirabhai mkt.- db road- kankaria- ahmedabad , ahmedabad","Contact No : , 25464981, 32921203,",Contact Person : NULL
DELHI HOWRAH ROADLINES P. LTD.,"314- pb parekh tower- db road- kankaria- ahmedabad , ahmedabad","Contact No : 9426328041, 25465082, 25466923,",Contact Person : NULL
CRESCENT ROADWAYS PVT.LTD.,"8/9- shubh laxmi estate rakhail adh. , ahmedabad","Contact No : 9375031931, 079, 3295 2211,",Contact Person : NULL
RAJASTHAN GOODS MOVERS PVT. LTD.,"behind new cloth market- near bordi mills- ahmedabd , ahmedabad","Contact No : 9825327855, 25454139, 25454241,",Contact Person : NULL
MARUTI MOTOR TRANSPORT COMPANY PVT. LTD.,"7- hirabhai market- db road kankaria- ahmedabad , ahmedabad","Contact No : 9925040214, 2547766, 25466643,",Contact Person : NULL
YASH ROAD CARRIERS,"2a narayan estate-ishanpur , ahmedabad","Contact No : 9377755289, 9723637667,",Contact Person : sanat kumar shukla
JSP SERVICES P. LTD.,"110- nakasha chamber- narol chowk- ahmedabad , ahmedabad","Contact No : 9374596381, ,",Contact Person : NULL
NEW SURAJ TRANSPORT CO. P. LTD.,"582/b/6- kankaria road- o/s raipurgate- ahmedabad , ahmedabad","Contact No : , 25453303, 22772693,",Contact Person : NULL
FREIGHTSTAR PVT. LTD.,"26- silver market- narol crossing road- ahmedabad , ahmedabad","Contact No : 9375103164, 9375103167, 32457900,",Contact Person :
SURYA ROADLINES PVT. LTD.,"above bhagyoday hotel- o/s raipur gate , ahmedabad","Contact No : 9824240333, 9824231999, 25471717, 25471818,",Contact Person :
SARNA TRANSPORT CORPN. P. LTD.,"5 triupati estate- ambica nagar road- ahmedabd , ahmedabad","Contact No : 9377197293, ,",Contact Person : NULL
PRC LOGISITCS PVT. LIMITED,"chander prakash society- kankaria- ahmedabad , ahmedabad","Contact No : 9327020912, 25322023, 25322335,",Contact Person : NULL
HYDERABAD INSTANT TRANSPORT CO. PVT. LTD.,"suvidha estate- gandhi nagar road- sarkhej , ahmedabad","Contact No : 9374180321, ,",Contact Person : NULL
SUPREME TRANSPORT ORG. PVT. LTD.,"84- hirabhai mkt.- db road- kankaria , ahmedabad","Contact No : , 25466870, 25466871, 32983310, 30287157,",Contact Person : NULL
ROADKING TRANSPORT CORPORATION,"416 anand chloth market nr. saragpur bride ahmedabad , ahmedabad","Contact No : 9898915125, 22141487,",Contact Person : manish bansal
TOLL (INDIA) LOGISTICS PVT. LTD.,"615- 6th floor- vanijay bhawan kankariya- ahmedabad , ahmedabad","Contact No : 9687606758, 9974828550, ,",Contact Person :
JAI LOGISTICS,"599/12 kalyan niwas opp raipur gate - nr kamalnath mahadev mandir - kankaria road , ahmedabad","Contact No : 9374833888, , 9374833888",Contact Person : pankaj yadav
JAI HIND ROADWAYS P. LIMITED,"behind manipatram ashram- o/s raipur gate , ahmedabad","Contact No : , 25453502, 25453864, 262252, 25712554,",Contact Person : NULL
GREEN CARRIERS & CONT. DELHI P. LTD.,"opp. city mile compound- kankaria road- ahmedabad , ahmedabad","Contact No : 9376152512, 25454499, 25453486, 32954639,",Contact Person : NULL
SOUTH GUJARAT TRANSPORT PVT. LTD.,"near evergreen hotel- narol circle- narol , ahmedabad","Contact No : , 079, 32944379, 30411812,",Contact Person : NULL
JET ROADLINES (INDIA) PVT. LTD.,"718-721- vanijaya bhawan- 7th floor- kankaria , ahmedabad","Contact No : 9375109007, 25454601, 25451283, 25731039,",Contact Person : NULL
PRC LOGISTICS PVT LTD,"318-319 bhagirath icon opp. old norol court narol ahmedabad , ahmedabad","Contact No : 9327020912, 07925712023, 9327020912",Contact Person : kishore gujar
SUPER SONIC CARRIER PVT. LTD.,"g-10- pushp turning mony hotel- ahmedabad , ahmedabad","Contact No : 9328775540, 9328575542, 9325575541, 32456082, 9372128194",Contact Person :
SRI BALAJI TRANS WAYS PVT. LTD.,"16- timber mkt. isanpur road- narol- ahmedabad , ahmedabad","Contact No : , 25716244, 25736331, 233198, 233197,",Contact Person : NULL
PREMIER ROAD CARRIERS LTD,"210- freeway trade center narol gam ahd. , ahmedabad","Contact No : 9377154136, ,",Contact Person : NULL
PREMIER ROADLINES PVT.LTD.,"g-9- silver point building narol circle ahd. , ahmedabad","Contact No : 9377470779, ,",Contact Person : NULL
SOUTH EASTERN CARRIER P. LTD.,"anand chambers- kadiwad corner- ahmedabad , ahmedabad","Contact No : 9327031671, 22143870,",Contact Person : NULL
GLOBE TRANSPORT CO. P. LTD.,"16/17- tp nagar- narol- ahmedabad , ahmedabad","Contact No : , 25715641, 25715642, 25715644, 25715643,",Contact Person : NULL
RITCO LOGISTICS PVT LTD,"3 shakti este ishanpur , ahmedabad","Contact No : 9723637667, 9377755289,",Contact Person : ritco logistics pvt ltd
ALL INDIA ROADWAYS PVT. LIMITED,"79- shiv shakti estate- narol char rasta- ahmedabad , ahmedabad","Contact No : 9377777287, 40087771,",Contact Person : NULL
DURTGAMEE ROAD CARRIERS P. LTD.,"624- vanijaya bhawan- db road- kankaria , ahmedabad","Contact No : 9377339876, 9327039876, 25454871,",Contact Person :
DEEPAK CARRYING CORPORATION,"c-316. swaminarayan businesspark- opp gokulesh petrol pump- narol ahmedabad , ahmedabad","Contact No : 9898063925, 9427038566, 9898063925",Contact Person : dinesh
HI SPEED LOGISTICS PVT. LTD.,"113a- krishna complex- shahwadi- ahmedabad , ahmedabad","Contact No : 9375107274, 25734772, 25735970,",Contact Person : NULL
DRS LOGISTICS P. LIMITED,"2/c- new york corner- behind kiran motor , ahmedabad","Contact No : 9825327829, 26872908, 32940434, 26872672, 73,",Contact Person : NULL
ARC PARCEL SERVICES P. LIMITED,"opp. abad dairy- kankaria road- ahmedabad , ahmedabad","Contact No : , 25452576, 25453919, 25712635, 02718, 261490,",Contact Person : NULL
JAIPUR GOLDEN TPT. COMPANY PVT. LTD.,"gujarat ginnige mill- idgah road- ahmedabad , ahmedabad","Contact No : , 22162465, 26890689,",Contact Person : NULL
MARUTI CARGO AND CHEMICALS PVT LTD,"a73 goyal park app opp lad society vastrapur , ahmedabad","Contact No : 9427109553, ,",Contact Person : navranglal mali
HANS ROAD CARRIERS P. LIMITED,"suflam estate- narol highway- ahmedabad , ahmedabad","Contact No : 9825073976, 25731058, 25736840, 32986982,",Contact Person : NULL
PAWAN ROADWAYS PVT. LTD.,"o/s meghdoot hotel- sarangpur- ahmedabad , ahmedabad","Contact No : , 22148048, 22171728, 32931917,",Contact Person : NULL
NUTAN RAJUMANI TRANSPORT PVT. LTD.,"68- bombay deluxe ware house- ahmdeabad , ahmedabad","Contact No : 9376190689, 25731966, 32066335,",Contact Person : NULL
KALI TRANSPORT SERVICES,"306- 307- 3rd floor- isanpur- ahmedabad , ahmedabad","Contact No : 9327524885, 32992564,",Contact Person : NULL
JAY BALINATH RODWEYS,"kerla gidc bavla ahamdabad , ahmedabad","Contact No : 9898030613, , 9898030613",Contact Person : shailes
AS TRANSPORT P. LIMITED,"sf-5- swastik centre- 2nd floor narol- ahmedabad , ahmedabad","Contact No : 9376638347, 079, 32448055,",Contact Person : NULL
JAY GIRNARI TRANSPORT CO.,"9 bhoomi complex opp rilief hotel sarkhej ahmedabad , ahmedabad","Contact No : 9898499022, 9227299222, 9898499022",Contact Person : irfan sandhi
DELUXE ROADLINES P. LIMITED,"22- hira bhai market- kankaria road- ahmedabad , ahmedabad","Contact No : 9376050199, 9327553371, 25453998, 30282669,",Contact Person :
DELHI PEPSU FREIGHT CARRIER PVT LTD,"inside city mill compund- kankaria road ahmedabad , ahmedabad","Contact No : 9327035636, 9328035636, 7615857183",Contact Person : d.s.sharma
SUPREME TRANSPORT SOLUTION PVT LTD,"vsd house- 16 hirabhai market- diwan ballu bhai road- kankaria- ahmedabad , ahmedabad","Contact No : 9377734902, 7925464828,",Contact Person : mr rajiv
DIAMOND TRANSPORT PVT. LTD.,"o/s- prem gate- madhupura gate- ahmedabad , ahmedabad","Contact No : , 22135152, 22135783, 22144282,",Contact Person : NULL
RAJASTHAN ROADWAYS P. LTD.,"opp. meghdoot hotel- sarangpur- ahmedabad , ahmedabad","Contact No : , 22140880, 22145146,",Contact Person : NULL
BAJAJ PARIVAHAN P. LIMITED,"621- vanijya bhawan diwan ballubai road , ahmedabad","Contact No : 9825327530, 25454761, 261106, 65435430,",Contact Person : NULL
CRESCENT TRANSPORT COMPANY,"8/9- shubh laxmi estate- rakhial- ahmedabad , ahmedabad","Contact No : 9375031931, 22742598, 32940111,",Contact Person : NULL
BALOTRA CARRYING COMPANY PVT. LTD.,"f-8- 2nd floor- new cloth mkt. ahmedabad , ahmedabad","Contact No : 9377160154, 29093282, 22179021, 32914274,",Contact Person : NULL
MRC LOGISTICS P. LIMITED,"shanti sadan comp. behind reliance tower- nh , ahmedabad","Contact No : 9327021108, 02718, 321833,",Contact Person : NULL
DELHI TRANSPORT CORPORATIONS PACKERS & MOVERS,"1 km sadar patal ringroad-padmawati estate opp. india oil pump aslali , ahmedabad","Contact No : 7211162777, , 7211162777",Contact Person : sukhveer lamba
EXPRESS CARGO CARRIERS PVT. LTD.,"4- alok complex- rakhial road- ahmedabad , ahmedabad","Contact No : 9327057636, 22911422, 22910718,",Contact Person : NULL
AAROHI TRAILOR TRANSPORT,"silver point complex near narol circle narol aahmedabad , ahmedabad","Contact No : 9227619222, , 9227619222",Contact Person : tarun
COUNTRYWIDE LOGISTICS INDIA PVT LTD,"101 chitrarath complex- near hotel president- opp. municipal market- c.g. road- post office navrangpura- ahmedabad , ahmedabad","Contact No : 7819827460, 7926400995,",Contact Person : mr niraj
TRANS CARGO GUJRAT PVT. LTD.,"f-5- silver market- narol- ahmedabad , ahmedabad","Contact No : 9328651262, 9376087421, 29294148, 29294149,",Contact Person :
BIBI PURIA ROADLINES PVT. LIMITED,"a-4- calico nagar- narol- ahmedabad , ahmedabad","Contact No : 9327015761, ,",Contact Person : NULL
SUVIDHA ROADWAYS PVT. LTD.,"30- ist floor swastic center- narol- ahmedabad , ahmedabad","Contact No : 9327050788, 9426086673, ,",Contact Person :
PRECIOUS CARRYING CORPN. P. LTD.,"opp. city mile compound- kankaria road- ahmedabad , ahmedabad","Contact No : 9377134671, 25453270,",Contact Person : NULL
GUJARAT CARGO MOVERS P. LTD.,"city mill comp. o/s raipur gate- kankaria road , ahmedabad","Contact No : 9327008850, 25466946, 25469058,",Contact Person : NULL
TOTAL TRANS SOLUTIONS PVT. LTD.,"2/a- narayan estate- opp. holy moni hotel- ahmedabad , ahmedabad","Contact No : 9377755289, 9723637667, ,",Contact Person :
JOY CARGO MOVERS,"1 ashoo house b/h alkok complex nr. sonis chawl rakhiyal , ahmedabad","Contact No : 9426012118, 22911500, 9426012118",Contact Person : firdos khan joya
VAISHALI ROAD CARRIER PVT. LTD.,"city mill compound- kankaria road- ahmedabad , ahmedabad","Contact No : , 25467212, 25464611,",Contact Person : NULL
ARCO ROADWAYS PVT. LIMITED,"panchkuva- kadiwad- ahmedabad , ahmedabad","Contact No : , 22140440, 25733727,",Contact Person : NULL
KATARIA TRANSPORT CO. (GUJ) PVT. LTD.,"ramdev indl. estate- narol bus stop- nh-8- ahmedabad , ahmedabad","Contact No : , 25730160, 25730343,",Contact Person : NULL
MARUTI CARGO & CHEM. P. LTD.,"a-73- goyal park apartment- vastrapur- ahmedapur , ahmedabad","Contact No : , 26742712,",Contact Person : NULL
ADARSH ROADLINES P. LTD.,"10a- kamla park society- ghodasar- ahmedabad , ahmedabad","Contact No : 9374477704, 32442007,",Contact Person : NULL
SURAT AHD.TRANSPORT PVT. LTD.,"near idgah chowki- behind pem gate- ahmedabad , ahmedabad","Contact No : , 22123670, 261665, 26890119, 25329215,",Contact Person : NULL
EMBEE ROAD SERVICES PVT. LTD.,"ranipur village- n. aarvee denim- narol- ahmedabad , ahmedabad","Contact No : , 32444777, 32407373, 25713402, 9510082213",Contact Person : NULL
ESTERN ROAD CARRIERS PVT. LTD.,"mittal compound estate- aslali village- ahmedabad , ahmedabad","Contact No : 9328212020, 02718, 262367, 321999,",Contact Person : NULL
JEET LOGISTICS,"31 bhagwan estate - nr.- ekta hotel - narol-aslali highway aslali ahmedabad , ahmedabad","Contact No : 7357365247, 7507799310, 7507799610, , 7507799610",Contact Person : ranjeet singh
AHMEDABAD LOGISTICS,"b/11 rajkamal apartment krishna nagar , ahmedabad","Contact No : 9016598017, , 9016598017",Contact Person : sandesh
MAA ANNAPURNA TPT. AGENCY P. LTD.,"33- hirabhai market- ahmedabad , ahmedabad","Contact No : 9375551103, 25453822, 25710329, 02718, 261625,",Contact Person : NULL
