Transporter,Address,Numbers,Contact Person
ANAND TRANS LOGISTICS PVT.LTD.,"flat no.t-5- 3rd floor royal tower kazibaba abive bank goa , ponda","Contact No : 9370565789, 2616653,",Contact Person : NULL
ALLAHABAD ROADLINES,"s.no.12- crystal complex near amrai housing board colony curi bypass road nagar , ponda","Contact No : 9325225938, 2317901, 3207850, 3208207,",Contact Person : NULL
ANNAPURNA TRANSPORT CARRIER,"near amigos hotel opp. 3rd km stone�panaji mapusa highway- goa -403401 , ponda","Contact No : 9881282701, 0832 , 3207171,",Contact Person : r bhargava
SOMAIYA TRANSPORT CORPN.,"shop no.7- aurora apprtment. near maruti temple vikhadam ponda , ponda","Contact No : 9822101437, 2319599,",Contact Person : NULL
TCI FREIGHT (PONDA),"opp. almeida high school gunekar building ponda , ponda","Contact No : 9326970805, 3260981,",Contact Person : NULL
AMBIKA TRANSPORT CO. (HBL),"near usmaniya apprt. naga masjid road curti , ponda","Contact No : 9890488011, ,",Contact Person : NULL
SOUTH EASTEN CARRIERS PVT.LTD.,"2nd floor kanchan ganga building above hotel abhiman tisk ponda , ponda","Contact No : , 2319095,",Contact Person : NULL
NITCO ROADWAYS P.LTD.,"s-15- phase 1- behind reema house verna industrial estate verna goa , ponda","Contact No : 9370568802, 9841026552, 3226151, 44, 25222496, 25222565, 25222496, 25220441, 25232152, 42167926, 42160370,",Contact Person : NULL
AVIVA LIFE INSURANCE CO. INDIA PVT. LTD.,"no. b/4- 2nd floor� sapna regency�dr. shirgaonkar road- goa -403001 , ponda","Contact No : , 0832 , 2421132,",Contact Person : NULL
A TO Z LOGISTICS PVT.LTD.,"house no.68- gopal niwash kaveli curti , ponda","Contact No : 9860166998, 3208832,",Contact Person : NULL
DESA ORE CARRIERS,"roshen arcade 2nd floor opp. mpt institute vasco goa , ponda","Contact No : , 2516751,",Contact Person : NULL
SURAT GOODS TRANSPORT LTD.,"101. lst floor reema arcadem farmagudi , ponda","Contact No : 9326117341, 2335787, 2335418,",Contact Person : NULL
SREE VARMAHALAKSHMI ROADWAYS,"anand katkar bldg. station main road margaon goa , ponda","Contact No : 9975858784, 2714316, 2311372,",Contact Person : NULL
V-TRANS (INDIA) LIMITDE,"verna industral estate verna goa , ponda","Contact No : , 3226660, 3226887,",Contact Person : NULL
WESTERN ARYA TRANSPORTS,"shop no.g-2 coelho aparment ponda , ponda","Contact No : , 2314704, 2312942,",Contact Person : NULL
GAURI PACKER & MOVERS,"near sahakari pump belgaum bypass ponda , ponda","Contact No : 9326761110, 3290883,",Contact Person : NULL
KAPIL ROADWAYS,"near hotel atish farmgudi ponda , ponda","Contact No : 9822125651, 2335489,",Contact Person : NULL
THE INDORE GOODS TRANSPORT CORP.,"lst floor appt santa crtuz ponda , ponda","Contact No : 9370701113, 3293613,",Contact Person : NULL
DOLPHIN PACKERS & MOVERS,"g-4- shakti apprtment. naga masjid ponda , ponda","Contact No : 9372937666, ,",Contact Person : NULL
K.K. TRANSLINE (REGD.),"singbal bidg. flate no.2- 2nd floor near ponda old bus stand khadapaband road ponda , ponda","Contact No : 9881282551, 3207987, 2318750,",Contact Person : NULL
APEX PACKERS & MOVERS,"house no.130. bethora road mestawada , ponda","Contact No : , ,",Contact Person : NULL
DRS DILIP ROADLINES PVT.LTD,"r.no.3- lst floor yusuf enclav block no.b naga masjid , ponda","Contact No : 9823714423, 3269737, 6060415,",Contact Person : NULL
MAA ANNAPURNA TRANSPORT AGENCY LTD.,"church view appt- near st- aann's church shop no.5 main road ponda , ponda","Contact No : 9420685745, 2313363,",Contact Person : NULL
SOUTHERN LOGISTICS,"amina manzil haveli curti ponda , ponda","Contact No : 9422063129, 2313547,",Contact Person : NULL
HAH CRANE SERVICES,"shop 2-� shahin manzil- chandrawada- fatorda�margao- goa -403601 , ponda","Contact No : 9823312168, 0832 , 2742168,",Contact Person : NULL
CMM LOGISTICS PVT. LTD.,"cmm building- rua de ourem- kadamba�panjim- goa -403001 , ponda","Contact No : , 0832, 2430793, 2782646, 2223441,",Contact Person : bosco vaz
ANAND ROADLINES,"opp. bhavani sadan pandit wada , ponda","Contact No : 9890275775, 2315854,",Contact Person : NULL
TOLL (INDIA) LOGISTICS PVT.LTD.,"maharashtra prasad h.no.47b- plot no.31- curti ponda goa , ponda","Contact No : 9325384936, 3201006,",Contact Person : NULL
PUSHPAK PARIVAHAN,"near hotel atish farmgudi ponda , ponda","Contact No : 9822125651, 2335489,",Contact Person : NULL
J.S. ROADWAYS,"gurudas baba niwash near maruti temple panjim ponda road warkhande , ponda","Contact No : 9822104923, 2315793, 2311284,",Contact Person : NULL
BAGAI GOLDEN TRANSPORT COMPANY,"m-13-a. verna ind- estate verna goa , ponda","Contact No : , 3264600,",Contact Person : NULL
ANAND ROADWAYS CORP.,"datta parsad building belgaum road kurti , ponda","Contact No : 9326110517, 2316833,",Contact Person : NULL
HINDUSTAN BIJLEE,"malbhat- near hari mandir- margao�m.l. furtado road- goa -403601 , ponda","Contact No : , 0832 , 2715814, 0832 , 2714752,",Contact Person : faraday p
SHRINIWASA ROADWAYS PVT. LTD.,"flat no e-1 1st floor- sundar niwara building- behind saraswati temple�tisk ponda- goa -403401 , ponda","Contact No : 9822185539, 0832 , 2319824,",Contact Person : sanjay legha
ATS LOGISTICS,"cristal complex curti ponda , ponda","Contact No : , 2216333, 2368481,",Contact Person : NULL
ALLAHABAD ROADWAYS,"shop no.2- saloni apart.opp.kirti hotel bethora road , ponda","Contact No : 9890412609, 2317271, 3207981,",Contact Person : NULL
KHERA TRANSPORT CO.,"siraj complex kundai goa , ponda","Contact No : 9321566175, 2395089,",Contact Person : NULL
HARBOUR LOGISTICS,"s.no.4. cryastal comp- near amrai house board colony belgaon bypass curti ponda , ponda","Contact No : 9370273573, 32599285,",Contact Person : NULL
PRINCE ROAD CARRIERS,"gurudas baba niwash near maruti temple panjim ponda road warkhande , ponda","Contact No : , 3203649,",Contact Person : NULL
RITCO KIRTI ASSOCIATES P.LTD,"vasi vidya apprtment warkhande ponda , ponda","Contact No : , 2311180, 2311181,",Contact Person : NULL
EAGLE FREIGHT FORWARDERS PVT. LTD.,"vasco- goa -403802 , ponda","Contact No : , 0832 , 2519374,",Contact Person : NULL
AJANTA ROAD CARRIERS,"near sahakari farm & amigo hotel electricity road kruti , ponda","Contact No : , ,",Contact Person : NULL
SWASTIK ROADLINES P.LTD.,"opp sahakari farm elercity road curti , ponda","Contact No : , 3259245,",Contact Person : NULL
BIPIN TRANSPORT PVT LTD.,"off-no.s-1. 2nd floor above hdfc bank royal chember tisk ponda , ponda","Contact No : 9326269722, 2888103, 3293978,",Contact Person : NULL
V-TRANS LIMITED,"upper bazar ponda , ponda","Contact No : , 3206944, 2312060,",Contact Person : NULL
INDORE AYA CENTER TRANSPORT LTD.,"g-18- 19- anand bhawan near i.d. hospital tisk ponda , ponda","Contact No : 9765565801, 2363116, 2363350,",Contact Person : NULL
ASHWINI LOGISTICS SOLUCTION,"ug-1a. ground floor kudchakar complex near bagyatdar bazar tisk , ponda","Contact No : 9373293444, 2980024, 3290711,",Contact Person : NULL
DEECAN QUEEN TRANSPORT CO.,"panchsheel building- ilhas- near shirodkar petrol pump�corlim- goa -403001 , ponda","Contact No : , 0832 , 2395258,",Contact Person : sadanacal naik
AJANTA LOGISTICS (INDIA),"h.no.636- mugal grand colava road before railway bridge margo , ponda","Contact No : , 2780843, 3225662, 2783834,",Contact Person : NULL
SOUTH EASTREN ROADWAYS,"opp. almeida high school gunekar building ponda , ponda","Contact No : , 2312197,",Contact Person : NULL
SIESTA LOGISTICS CORP. LTD.,"shop no.9- sadashiv plaza opp. jama masjid curti road ponda , ponda","Contact No : , 2316971,",Contact Person : NULL
TCI FREIGHT (PANJIM),"krupa bldg. opp. don bosco school st inez panjim , ponda","Contact No : 8926868333, 3292316,",Contact Person : NULL
B R L LOGISTICS (I) LTD.,"opp. maruti temle ponda , ponda","Contact No : 9320470704, 2313968,",Contact Person : NULL
JAYLAXMI GOODS TRANSPORT CO.,"shop no.7- antruj nagar bazar mol kukrti road ponda , ponda","Contact No : 9822123209, 2315210, 2315150,",Contact Person : NULL
CHOWGULE INDUSTRIES PVT. LTD.,"41/4-�cottoca mola aquem baixo- rawanfond- navelium�salcette- goa -403707 , ponda","Contact No : 9850966995, 0832 , 2765087,",Contact Person : NULL
G & M TRANSPORT CO.,"shop no.g-9- ll- opp. hdfc bank ponda , ponda","Contact No : , 2311484, 3208990,",Contact Person : NULL
INDIA TRANSPORT COMPANY,"near h.p. petrol pump dhaveli ponda , ponda","Contact No : 9422065111, 2315700,",Contact Person : NULL
REACH CARGO MOVERS PVT.LTD.,"shop no.6- curti sadan haveli curti ponda , ponda","Contact No : 9326126686, 2262788,",Contact Person : NULL
WEST COAST CARRIERS,"clasik residency shop no.4 near hotel atish farmagudi ponda , ponda","Contact No : , 2335419, 2335832,",Contact Person : NULL
EXPRESS LOGISTICS,"s-57 pocket b- new gda market up border gzb. , ponda","Contact No : 8750049935, 2317271, 3207981, 8750049935",Contact Person : sourabh
CHOUDHARY CRANE SERVICES,"classic residency- farmagudi- panaji highway�ponda- goa -403401 , ponda","Contact No : 9860391537, 0832 , 2335789,",Contact Person : umedh singh choudhary
KGN TRANSPORT,"usmaniya residency nagamasjid ponda goa , ponda","Contact No : , 3292101, 3208979, 3217686, 9067252323",Contact Person : NULL
ECONOMIC TRANSPORT ORGANISATION,"3- parvati building near old bus stand , ponda","Contact No : , 2313020,",Contact Person : NULL
UNITED LINO AGENCY PVT. LTD.,"chicalim anand towers- international airport road�mormugao harbour- goa -403711 , ponda","Contact No : , 0832, 2542901, 2542928,",Contact Person : NULL
PRIME LOGISTICS,"s.no.1. near moonlight bar nagzar ponda , ponda","Contact No : 9822137833, 3257080,",Contact Person : NULL
SUPER EXPRESS ROADWAYS,"s-8- palmar apprt. near paulo garage altinho mapusa , ponda","Contact No : , 2256425,",Contact Person : NULL
RCI LOGISTICS PVT.LTD.,"g-1- rossan apprtment senta cruz ponda , ponda","Contact No : 9371877640, 2311350, 3226207,",Contact Person : NULL
GOA-BOMBAY ROADLINES,"shop no.7- housing bord ponda , ponda","Contact No : , ,",Contact Person : NULL
BHARAT TRANSPORT CORP.,"shop no.2- yogeshwar building behind sinbal hospital khadapaband , ponda","Contact No : 9822984669, 2318952, 2315010,",Contact Person : NULL
ASSOCIATED CARGO CARRIERS,"shukhsanti niwas off no.1- ground floor st. cruz tisk ponda , ponda","Contact No : 9370275591, 3206140,",Contact Person : NULL
SARASWATI TRANSPORT COMPANY,"gopal niwas no.68- haveli curti ponda goa , ponda","Contact No : , 2316820, 2313646, 3207847,",Contact Person : NULL
UMA TRANSPORT,"opp. juma masjid ponda goa , ponda","Contact No : , 2314692,",Contact Person : NULL
NITCO ROADWAYS P.LTD.,"s-15- phase 1- behind reema house verna industrial estate verna goa , ponda","Contact No : 9370568802, 9841026552, 3226151, 44, 25222496, 25222565, 25222496, 25220441, 25232152, 42167926, 42160370,",Contact Person : NULL
T.T.C. LOGISTICS,"shop no.g-4- shakti aptt. naga masjid curti ponda , ponda","Contact No : 9423820934, 3207111, 3218111,",Contact Person : NULL
ROAD FREIGHT CARRIERS,"near hotel atish farmgudi ponda , ponda","Contact No : 9822125651, 2335489,",Contact Person : NULL
UNION ROADWAYS LIMITED,"kanchan ganga building 2nd floor above hotel abhiman tisk ponda , ponda","Contact No : 9326127235, 3214692,",Contact Person : NULL
SKYNET WORLDWIDE EXPRESS,"no. 114- 1st floor� mabai hotel complex- garden square�margo- goa -403601 , ponda","Contact No : , 0832 , 2702761,",Contact Person : NULL
RAUT ROADWAYS,"angond mapusa goa , ponda","Contact No : , 2262388,",Contact Person : NULL
PLANTER AIRWAYS LTD.,"g-3- rossan appratment santha curch ponda , ponda","Contact No : 9890290890, 23199626,",Contact Person : NULL
GOA ROADLINES,"keni wado- near masjid�angod- goa -403507 , ponda","Contact No : , 0832 , 2251088,",Contact Person : gajanan teli
SUGAM PARIVHAN LTD.,"flat no.s-2- sunder niwas 2nd floor near sarsawati temple tisk ponda , ponda","Contact No : 9822115763, 2312743,",Contact Person : NULL
UNIVERSAL PACKWAYS,"h.no.131/12 silva nagar�ponda- goa -403401 , ponda","Contact No : 8605316043, , 7300322630",Contact Person : NULL
TNT INDIA P.LTD.,"plot no.2-144- verna india area goa , ponda","Contact No : , 3268014,",Contact Person : NULL
PRIME LOGISTIC,"shop no 1- nagzar-curti- near moonlight bar & restaurant- ponda�panaji mapusa highway- goa -403401 , ponda","Contact No : 9822106307, 0832 , 3207031, 7069168414",Contact Person : kishor sharma
NEW INDIA ASSURANCE CO. LTD.,"khadpabandh ponda- near dena bank�panaji mapusa highway- goa -403401 , ponda","Contact No : , 0832 , 2312819, 2312810,",Contact Person : f.e martins
MAYUR ROADWAYS,"g-4- shakti residency dhavali ponda , ponda","Contact No : , 2318050, 2319061,",Contact Person : NULL
SUPER TRANS LOGISTICS P.LTD.,"t/7. 3rd floor roya tower kaziwara above bank of goa , ponda","Contact No : , ,",Contact Person : NULL
RAJESH ROADLINES PVT.LTD.,"kurtarkar commercial arcade ponda , ponda","Contact No : 9326138194, 2318663,",Contact Person : NULL
ASHWINI FREIGHT CARRIERS,"c-15- shantakamal 2nd floor housing socity ltd. ravi nagar khadapa band , ponda","Contact No : , 2311203,",Contact Person : NULL
XPS CARGO SERVICE,"opp. almedia high school ponda , ponda","Contact No : , 2317819,",Contact Person : NULL
NATIONAL LOGISTICS P.LTD.,"upper bazar budhwar peth ponda , ponda","Contact No : 9423882192, 2980892,",Contact Person : NULL
PRADEEP ROAD CARRIERS,"near maruti temple warkhande ponda , ponda","Contact No : 9422057316, 2318642,",Contact Person : NULL
MANGUIRISH CARGO CARRIAGE,"a/5 2nd floor- chaitra apartment- st joquaim road�borda- goa -403602 , ponda","Contact No : , 0832 , 2734859,",Contact Person : dareshwar anand
DTC PACKERS & MOVERS,"plot no.4. opp. mrf ltd. usgoan ponda , ponda","Contact No : 9326868182, 6410366,",Contact Person : NULL
VAISHALI CRANE HIRING SERVICE,"shop 3-�church view apartment- jaycee nagar�ponda- goa -403401 , ponda","Contact No : 9822102053, 0832 , 2319053,",Contact Person : vipin kamat
MAHARASHTRA ROAD CARRIERS,"near reema transport verma goa , ponda","Contact No : 9326107409, 3225865, 2313616,",Contact Person : NULL
A.S. TRANSPORT P.LTD.,"shop no.7- curti sadan haveli kurti ponda , ponda","Contact No : 9890450976, 3290059,",Contact Person : NULL
B BODA INSURANCE BROKERS PVT. LTD.,"1st floor- airport road�mormugao harbour- goa -403711 , ponda","Contact No : , 0832 , 2540157, 2540156, 2541573,",Contact Person : g.r. nimelekar
BALAJI TRANSPORT & CO.,"karker bidg- s.no.1- station r.d. margaon road , ponda","Contact No : , 2714332, 2714333,",Contact Person : NULL
OM TRANSPORT CORP.,"flat no.1. shri sai kunj apprtment. i.d. hospital road tisk ponda , ponda","Contact No : , 2314871, 3205560,",Contact Person : NULL
KOMAL INVESTMENT & INSURANCE,"house no. 295/1a� parimal co-operative housing society- dhavli�ponda- goa -403401 , ponda","Contact No : 9145810609, 0832 , 2311083,",Contact Person : komal mane
GOEL ROADWAYS,"gf-2- indraprastha aprt. i.d. hospital road tisk ponda , ponda","Contact No : , ,",Contact Person : NULL
CORE LOGISTICS PVT.LTD.,"shop no.1- datta parshad bldg. belgaon road curti mestwada ponda , ponda","Contact No : 9326733140, 2311140,",Contact Person : NULL
GOA PETROLEUM TRANSPORT,"above radio mundial- margao�new market- goa -403601 , ponda","Contact No : , 0832 , 2733386, 2732429,",Contact Person : milind vernikar
BLR LOGISTIKS INDIA LTD.,"no. s2- 2nd floor� vasi vidya apartment- pond-panji road�ponda- goa -403401 , ponda","Contact No : 9320470704, 0832 , 3293976,",Contact Person : NULL
CCI LOGISTICS LTD.,"shop no.9/10- satya commerce center penjim belgaon bypass road haveli curti , ponda","Contact No : 9370201021, 2319938, 3218089,",Contact Person : NULL
TCI HI-HIGHWAYS PVT.LTD.,"royal chember 4th floor above hdfc bank ponda , ponda","Contact No : 9326101240, 3217247, 3214211,",Contact Person : NULL
K.P. TRANSPORT,"ponda goa , ponda","Contact No : 9881199721, ,",Contact Person : NULL
MANGALAM PARIVHAN LTD.,"datta prasad building belgaon road kurti , ponda","Contact No : 9326110517, 3293070,",Contact Person : NULL
PACIFIC ROAD CARRIERS,"plot no.35- kirti nagar madagaon belbaum bypass road ponda , ponda","Contact No : 9422063038, 2980129, 3207214,",Contact Person : NULL
BARODA FREIGHT CARRIER,"tiger aprt- phass-ll lst floor flat no.2- yeswanth nagar tisk ponda , ponda","Contact No : 9822152983, 2311493,",Contact Person : NULL
ANAND TRANS LOGISTICS PVT.LTD.,"flat no.t-5- 3rd floor royal tower kazibaba abive bank goa , ponda","Contact No : 9370565789, 2616653,",Contact Person : NULL
ALLAHABAD ROADLINES,"s.no.12- crystal complex near amrai housing board colony curi bypass road nagar , ponda","Contact No : 9325225938, 2317901, 3207850, 3208207,",Contact Person : NULL
ANNAPURNA TRANSPORT CARRIER,"near amigos hotel opp. 3rd km stone�panaji mapusa highway- goa -403401 , ponda","Contact No : 9881282701, 0832 , 3207171,",Contact Person : r bhargava
SOMAIYA TRANSPORT CORPN.,"shop no.7- aurora apprtment. near maruti temple vikhadam ponda , ponda","Contact No : 9822101437, 2319599,",Contact Person : NULL
TCI FREIGHT (PONDA),"opp. almeida high school gunekar building ponda , ponda","Contact No : 9326970805, 3260981,",Contact Person : NULL
AMBIKA TRANSPORT CO. (HBL),"near usmaniya apprt. naga masjid road curti , ponda","Contact No : 9890488011, ,",Contact Person : NULL
SOUTH EASTEN CARRIERS PVT.LTD.,"2nd floor kanchan ganga building above hotel abhiman tisk ponda , ponda","Contact No : , 2319095,",Contact Person : NULL
NITCO ROADWAYS P.LTD.,"s-15- phase 1- behind reema house verna industrial estate verna goa , ponda","Contact No : 9370568802, 9841026552, 3226151, 44, 25222496, 25222565, 25222496, 25220441, 25232152, 42167926, 42160370,",Contact Person : NULL
AVIVA LIFE INSURANCE CO. INDIA PVT. LTD.,"no. b/4- 2nd floor� sapna regency�dr. shirgaonkar road- goa -403001 , ponda","Contact No : , 0832 , 2421132,",Contact Person : NULL
A TO Z LOGISTICS PVT.LTD.,"house no.68- gopal niwash kaveli curti , ponda","Contact No : 9860166998, 3208832,",Contact Person : NULL
DESA ORE CARRIERS,"roshen arcade 2nd floor opp. mpt institute vasco goa , ponda","Contact No : , 2516751,",Contact Person : NULL
SURAT GOODS TRANSPORT LTD.,"101. lst floor reema arcadem farmagudi , ponda","Contact No : 9326117341, 2335787, 2335418,",Contact Person : NULL
SREE VARMAHALAKSHMI ROADWAYS,"anand katkar bldg. station main road margaon goa , ponda","Contact No : 9975858784, 2714316, 2311372,",Contact Person : NULL
V-TRANS (INDIA) LIMITDE,"verna industral estate verna goa , ponda","Contact No : , 3226660, 3226887,",Contact Person : NULL
WESTERN ARYA TRANSPORTS,"shop no.g-2 coelho aparment ponda , ponda","Contact No : , 2314704, 2312942,",Contact Person : NULL
GAURI PACKER & MOVERS,"near sahakari pump belgaum bypass ponda , ponda","Contact No : 9326761110, 3290883,",Contact Person : NULL
KAPIL ROADWAYS,"near hotel atish farmgudi ponda , ponda","Contact No : 9822125651, 2335489,",Contact Person : NULL
THE INDORE GOODS TRANSPORT CORP.,"lst floor appt santa crtuz ponda , ponda","Contact No : 9370701113, 3293613,",Contact Person : NULL
DOLPHIN PACKERS & MOVERS,"g-4- shakti apprtment. naga masjid ponda , ponda","Contact No : 9372937666, ,",Contact Person : NULL
K.K. TRANSLINE (REGD.),"singbal bidg. flate no.2- 2nd floor near ponda old bus stand khadapaband road ponda , ponda","Contact No : 9881282551, 3207987, 2318750,",Contact Person : NULL
APEX PACKERS & MOVERS,"house no.130. bethora road mestawada , ponda","Contact No : , ,",Contact Person : NULL
DRS DILIP ROADLINES PVT.LTD,"r.no.3- lst floor yusuf enclav block no.b naga masjid , ponda","Contact No : 9823714423, 3269737, 6060415,",Contact Person : NULL
MAA ANNAPURNA TRANSPORT AGENCY LTD.,"church view appt- near st- aann's church shop no.5 main road ponda , ponda","Contact No : 9420685745, 2313363,",Contact Person : NULL
SOUTHERN LOGISTICS,"amina manzil haveli curti ponda , ponda","Contact No : 9422063129, 2313547,",Contact Person : NULL
HAH CRANE SERVICES,"shop 2-� shahin manzil- chandrawada- fatorda�margao- goa -403601 , ponda","Contact No : 9823312168, 0832 , 2742168,",Contact Person : NULL
CMM LOGISTICS PVT. LTD.,"cmm building- rua de ourem- kadamba�panjim- goa -403001 , ponda","Contact No : , 0832, 2430793, 2782646, 2223441,",Contact Person : bosco vaz
ANAND ROADLINES,"opp. bhavani sadan pandit wada , ponda","Contact No : 9890275775, 2315854,",Contact Person : NULL
TOLL (INDIA) LOGISTICS PVT.LTD.,"maharashtra prasad h.no.47b- plot no.31- curti ponda goa , ponda","Contact No : 9325384936, 3201006,",Contact Person : NULL
PUSHPAK PARIVAHAN,"near hotel atish farmgudi ponda , ponda","Contact No : 9822125651, 2335489,",Contact Person : NULL
J.S. ROADWAYS,"gurudas baba niwash near maruti temple panjim ponda road warkhande , ponda","Contact No : 9822104923, 2315793, 2311284,",Contact Person : NULL
BAGAI GOLDEN TRANSPORT COMPANY,"m-13-a. verna ind- estate verna goa , ponda","Contact No : , 3264600,",Contact Person : NULL
ANAND ROADWAYS CORP.,"datta parsad building belgaum road kurti , ponda","Contact No : 9326110517, 2316833,",Contact Person : NULL
HINDUSTAN BIJLEE,"malbhat- near hari mandir- margao�m.l. furtado road- goa -403601 , ponda","Contact No : , 0832 , 2715814, 0832 , 2714752,",Contact Person : faraday p
SHRINIWASA ROADWAYS PVT. LTD.,"flat no e-1 1st floor- sundar niwara building- behind saraswati temple�tisk ponda- goa -403401 , ponda","Contact No : 9822185539, 0832 , 2319824,",Contact Person : sanjay legha
ATS LOGISTICS,"cristal complex curti ponda , ponda","Contact No : , 2216333, 2368481,",Contact Person : NULL
ALLAHABAD ROADWAYS,"shop no.2- saloni apart.opp.kirti hotel bethora road , ponda","Contact No : 9890412609, 2317271, 3207981,",Contact Person : NULL
KHERA TRANSPORT CO.,"siraj complex kundai goa , ponda","Contact No : 9321566175, 2395089,",Contact Person : NULL
HARBOUR LOGISTICS,"s.no.4. cryastal comp- near amrai house board colony belgaon bypass curti ponda , ponda","Contact No : 9370273573, 32599285,",Contact Person : NULL
PRINCE ROAD CARRIERS,"gurudas baba niwash near maruti temple panjim ponda road warkhande , ponda","Contact No : , 3203649,",Contact Person : NULL
RITCO KIRTI ASSOCIATES P.LTD,"vasi vidya apprtment warkhande ponda , ponda","Contact No : , 2311180, 2311181,",Contact Person : NULL
EAGLE FREIGHT FORWARDERS PVT. LTD.,"vasco- goa -403802 , ponda","Contact No : , 0832 , 2519374,",Contact Person : NULL
AJANTA ROAD CARRIERS,"near sahakari farm & amigo hotel electricity road kruti , ponda","Contact No : , ,",Contact Person : NULL
SWASTIK ROADLINES P.LTD.,"opp sahakari farm elercity road curti , ponda","Contact No : , 3259245,",Contact Person : NULL
BIPIN TRANSPORT PVT LTD.,"off-no.s-1. 2nd floor above hdfc bank royal chember tisk ponda , ponda","Contact No : 9326269722, 2888103, 3293978,",Contact Person : NULL
V-TRANS LIMITED,"upper bazar ponda , ponda","Contact No : , 3206944, 2312060,",Contact Person : NULL
INDORE AYA CENTER TRANSPORT LTD.,"g-18- 19- anand bhawan near i.d. hospital tisk ponda , ponda","Contact No : 9765565801, 2363116, 2363350,",Contact Person : NULL
ASHWINI LOGISTICS SOLUCTION,"ug-1a. ground floor kudchakar complex near bagyatdar bazar tisk , ponda","Contact No : 9373293444, 2980024, 3290711,",Contact Person : NULL
DEECAN QUEEN TRANSPORT CO.,"panchsheel building- ilhas- near shirodkar petrol pump�corlim- goa -403001 , ponda","Contact No : , 0832 , 2395258,",Contact Person : sadanacal naik
AJANTA LOGISTICS (INDIA),"h.no.636- mugal grand colava road before railway bridge margo , ponda","Contact No : , 2780843, 3225662, 2783834,",Contact Person : NULL
SOUTH EASTREN ROADWAYS,"opp. almeida high school gunekar building ponda , ponda","Contact No : , 2312197,",Contact Person : NULL
SIESTA LOGISTICS CORP. LTD.,"shop no.9- sadashiv plaza opp. jama masjid curti road ponda , ponda","Contact No : , 2316971,",Contact Person : NULL
